DirectoryNames,Contexts,ContextSizes,QueryNames,QueryTimes
leisample1,http://onto.kul.pl/change/reification/,67,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),852149
leisample1,http://onto.kul.pl/change/reification/,67,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),575948
leisample1,http://onto.kul.pl/change/reification/,67,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),436489
leisample1,http://onto.kul.pl/change/reification/,67,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),506822
leisample1,http://onto.kul.pl/change/reification/,67,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),406303
leisample1,http://onto.kul.pl/change/reification/,67,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),612171
leisample1,http://onto.kul.pl/change/reification/,67,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),598285
leisample1,http://onto.kul.pl/change/reification/,67,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),793589
leisample1,http://onto.kul.pl/change/reification/,67,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),540027
leisample1,http://onto.kul.pl/change/reification/,67,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),497464
leisample1,http://onto.kul.pl/change/reification/,67,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),447054
leisample1,http://onto.kul.pl/change/reification/,67,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),438904
leisample1,http://onto.kul.pl/change/reification/,67,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),512558
leisample1,http://onto.kul.pl/change/reification/,67,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),712690
leisample1,http://onto.kul.pl/change/reification/,67,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),458524
leisample1,http://onto.kul.pl/change/reification/,67,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),449167
leisample1,http://onto.kul.pl/change/reification/,67,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),561760
leisample1,http://onto.kul.pl/change/reification/,67,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),385475
leisample1,http://onto.kul.pl/change/reification/,67,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),470901
leisample1,http://onto.kul.pl/change/reification/,67,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),609756
leisample1,http://onto.kul.pl/change/reification/,67,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),473618
leisample1,http://onto.kul.pl/change/reification/,67,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),430754
leisample1,http://onto.kul.pl/change/reification/,67,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),438299
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,600398
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,502596
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,371891
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,354383
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,358006
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,437998
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,364043
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,342007
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,315142
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,328423
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,489918
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,529764
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,410831
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,345025
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,345629
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,443431
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,735329
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,497163
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,408114
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,395134
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,364948
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,676467
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,436489
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,402379
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,434980
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,448262
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,377928
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,367061
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,369476
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs whose legal name has (ever) changed,348044
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,636018
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,523123
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,439205
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,505916
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,494748
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,405095
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,392115
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,418981
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,349553
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,341705
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,345026
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,375815
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,362232
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,401473
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,344120
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,344723
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,418377
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,517990
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,434074
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,361930
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,352874
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,439205
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,335969
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,398756
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,800229
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,560553
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,898032
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,520104
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,408114
leisample1,http://onto.kul.pl/change/reification/,67,Find all LEs that never moved to another city,386984
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,483277
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,517991
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,467882
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,450978
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,373400
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,470901
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,414755
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,406302
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,396039
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,415358
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,422302
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,386984
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,474523
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,371589
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,367967
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,355289
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,359213
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,359213
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,334461
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,324197
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,323594
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,329329
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,321178
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,313934
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,304878
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,385776
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,407511
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,306991
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,416566
leisample1,http://onto.kul.pl/change/reification/,67,Count all changes of LEs,415963
leisample1,http://onto.kul.pl/change/situation/,68,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),884750
leisample1,http://onto.kul.pl/change/situation/,68,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),672845
leisample1,http://onto.kul.pl/change/situation/,68,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),602210
leisample1,http://onto.kul.pl/change/situation/,68,Find lei's legal name before 2016-09-23T10:20:13+05:30 (lei=549300U5FI25Y6MFOS85),521613
